2024-02-22 00:33:35,346.15625
2024-02-22 00:33:37,446.83984375
2024-02-22 00:33:39,489.80859375
2024-02-22 00:33:41,511.20703125
2024-02-22 00:33:43,574.5
2024-02-22 00:33:45,755.48046875
2024-02-22 00:33:47,801.69140625
